order_id,customer_id,order_date,product_id,product_name,category,order_value,discount_pct,is_returned,ab_group,converted,retained_30d
O000790,C_1664626,2020-11-12,B08GJJ5RV9,"Facial Skincare,Cucumber Essence Hydrating Moisturizing Revitalizing Hydration Fruit Extract Deep Cleaning Facial Skincare Sheet for All Skin Type Care, 35ml/1.18oz, Pack of 5",All Beauty,18.36,0.05,0,treatment,1,1
O000791,C_1664626,2020-11-12,B07VDCD17L,EASYDEW Fill Up Volume Spot 0.67 fl oz -Anti-Aging Filler Spot Good for Topical Wrinkle Care with Hyaluronic Acid I Moisturizer with Instant Filling Effect and Skin Renewal | For Topical Area,All Beauty,7.85,0.11,0,control,1,1
O000792,C_1664626,2020-11-09,B073ZR1XLQ,EASYDEW Repair Control Renewal Intensive Moisture 1.69 fl oz - Rapid Wrinkle Care with Human Epidermal Growth Factor I For Dry to Sensitive Skin I Nourishing & Instant Hydration with Ceramide NP,All Beauty,8.0,0.09,0,treatment,0,1
O000793,C_1664626,2020-10-25,B08H2KSHZZ,"CURECODE Neuromide Ampoule (30 ml), Concentrated Formula of Active Ingredients, Microbiome Science for Extremely Sensitive & Dry Skin, Repair and Protect Skin Barrier Function, Brightening and Firming for Mature Skin Types",All Beauty,28.51,0.11,0,control,1,1
O000794,C_1664626,2020-10-23,B01N99J9FD,"Juicy Chemistry - Organic & 100% Natural Hydrating Face & Body Scrub for Women with Dry & Mature Skin w/Hazelnut, Coffee & Chocolate (75g)",All Beauty,14.43,0.11,0,control,1,0
O000795,C_1664626,2020-10-09,B08BB3P4VQ,"Hemp Lotion for Dry Skin - Soothing Rose Flower & Aloe Hydrate Your Complexion - Non-Greasy, Vegan, 7Oz, 250Mg Hemp, Fragrance & Paraben Free - Guayaquil By La La Leaf",All Beauty,15.74,0.13,0,control,1,1
O000796,C_1664626,2020-10-03,B08C37KWRR,"1513 by LA LA LEAF - All Natural Facial Cream, 750mg Quick Absorbing Hemp Moisturizer with Rosehip, Carrot Seed and Provitamin B5 - Smooths Wrinkles for Firm Glowing Skin - Paraben-free, Cruelty-free, Vegan",All Beauty,11.55,0.11,0,treatment,0,0
O000797,C_1664626,2020-09-29,B083BGJ4P9,"Travel Friendly Face Cleanser, Quick Cleansing Dry Tissue 20 Packs - Dry Facial Wipes Makeup Remover Travel Size, Exfoliating Wipes For Face",All Beauty,26.29,0.06,0,treatment,1,1
O000798,C_1664626,2020-09-20,B088GWCVVJ,"Easydew Daily Double Hydra Cream 2.02 fl oz - Moisturizing Cream with EGF & Serine of NMFHydrating, Soothing, Anti-Aging EGF, Serine - N.M.F(Natural Moisturizing Factors) for Oily, Sensitive, Acne-Prone, Dry Skin Types",All Beauty,9.13,0.12,0,treatment,0,0
O000799,C_1664626,2020-08-18,B087X4B475,"Natural New Hair growth Pills By Seanergix, Prevention Treatment Helps Restore Strength, Volume, and Thickness. Developed to Reduce Hair Loss and to Stimulate Regrowth of New Hair for Men and women",All Beauty,15.97,0.05,0,treatment,1,1
O000800,C_1664626,2020-08-09,B07RGZNDV4,"DROP THE BOMB Bbosong Sun Stick SPF50+ PA++++ 15g - Oil Free UVA/UVB Protection Sebum Control Skin Smooth Moisturizing Sunblock Stick Balm without Sticky, Primer before Makeup",All Beauty,17.31,0.08,0,treatment,1,0
O000801,C_1664626,2020-07-31,B083PQNHF8,Eye Shadow Switching Pan and Removable Sponge for Makeup Supplies,All Beauty,17.27,0.05,0,control,1,1
O000802,C_1664626,2020-07-22,B086SSHLWT,"4D Silk Fiber Lash Mascara Black, Waterproof Natural Thick Fiber Mascara, Thick Thickening Lengthening, Dramatic Extension Voluminous Eyelashes Mascara, No Clumping, No Smudging Lasting All Day",All Beauty,32.18,0.07,0,treatment,1,0
O000803,C_1664626,2020-07-01,B0859CYSTM,"VILLAGE11FACTORY Cica Cream, Centella Soothing and Repairing Cream for Dry and Irritated Skin, Moisturizer, Anti-Wrinkles, Lightweight, Relieves Irritated Skin, Fragrance Free, Dermatologically Tested, 1.69 fl oz 50ml",All Beauty,12.51,0.17,0,treatment,0,0
O000804,C_1664626,2020-06-17,B0855L611L,"Lesentia Tinted Moisturizer with SPF 31 – Tinted Moisturizer For Face With Spf and Blemish Concealer with All Natural Ingredients like Shea Butter, Jojoba Oil, Vitamin E and Zinc* (Medium - 2fl oz)",All Beauty,15.94,0.0,0,treatment,0,1
O000805,C_1664626,2020-01-26,B07PTQHSQS,"DERMALOGY by NEOGENLAB Real Charcoal Pad, 60 Count",Premium Beauty,10.78,0.14,0,treatment,1,0
O000806,C_1664626,2019-09-30,B076DGMQTM,"Natural Solution Himalayan Pink Salt Body Scrub with Natural Honey,Ultra Hydrating and Exfoliating Scrub for Nourishing Essential Body Care - 12.3 oz",All Beauty,41.39,0.0,0,control,0,1
O000807,C_1664626,2019-09-19,B07X4J45PS,"Cosmetic Travel Containers, Leakproof Silicone Travel Bottles Set, TSA Approved Travel Size Cosmetic Toiletries Containers Accessories Set for Shampoo Conditioner Facial Cleanser Cream",All Beauty,5.2,0.08,0,control,1,0
O000808,C_1664626,2019-06-22,B07R3BMYBG,Women Facial Razor for Hair Removal - Dermaplaning Tool Peach Fuzz Trimmer Womens Fine Hair Remover Eyebrow Razors and Dermaplane Face Shavers Women's Exfoliating for Sensitive Skin Essential Travel,All Beauty,7.41,0.05,0,control,1,1
O000809,C_1664626,2019-06-21,B0002M5JNY,Oral-B Model S-200 Sonic Complete Rechargeable Power Toothbrush,All Beauty,23.41,0.12,0,control,1,0
O000810,C_1664626,2019-04-20,B07LCHCD6Q,"Water Flosser Cordless Teeth Cleaner, SOOCAS Professional Oral Irrigator 230ML Portable and Rechargeable Water Dental Flosser with 3 Modes and 4 Jet Tips, IPX7 Waterproof, USB Charged for 30 Days Use",All Beauty,6.55,0.19,0,treatment,1,0
O000811,C_1664626,2019-04-16,B07LBK2YQX,"Schick Bare By Schick Dermaplaning Tool With 2 Dermaplaning Razors and 1 Cleaning Brush, 2 Count",All Beauty,12.24,0.0,1,treatment,1,0
O000812,C_1664626,2019-04-14,B07H2TPSZ8,"Hair Straightener Brush, Baililai Ceramic Heating Plate Hair Straightening Brush, Anti- Scald, Scratch-Resistant, Auto Shut Off, Anion Spray Styling Straightening Brush",All Beauty,40.99,0.07,0,control,0,0
O000813,C_1664626,2019-04-12,B07MRFZQVW,Jade Roller for Face 2 in 1 Gua Sha Tools Including Rose Quartz Roller and Jade Face Massager 100% Natural Jade Facial Roller Anti Aging Face Roller Massager (Green Jade),All Beauty,7.35,0.08,0,treatment,0,1
O000814,C_8743426,2021-01-28,B08JVJ1TDC,"Silicone Back Scrubber for Shower Exfoliating,31.5 Inch Silicone Bath Body Brush,Silicone Back Scrubber Mighty Planet for Men and Women,Deep Clean & Invigorate Your Skin,Easy to Clean(Green)",All Beauty,23.57,0.14,0,treatment,1,0
O000815,C_3531571,2021-06-19,B08S2LYN64,Long Black Wavy Wig with Bangs for Women Synthetic Wigs Natural Looking Realistic Wigs Hair for Daily Party Cosplay Use,All Beauty,3.81,0.09,0,control,0,1
O000816,C_3531571,2021-02-26,B07HVRP37G,"Rose Quartz Roller with Derma Roller 0.25mm, Facial Kit with Microneedle and Pink Jade Rollers",All Beauty,19.07,0.11,0,control,0,0
O000817,C_3531571,2020-10-21,B088ZVSLYP,"Bath Pillow for Bathtub, Spa Pillows for Neck Head Shoulders Back Support, Thick Bath Tub Cushion with 6 Suction Cups Men Women Breathable Comfort 4D Air Mesh Quick Dry Headrest Bath Accessories",All Beauty,10.32,0.13,0,treatment,0,0
O000818,C_5203270,2021-07-19,B01M1OFZOG,"Bed Head Curve Check Curling Wand for Tousled Waves and Texture, Jumbo Barrel",All Beauty,28.53,0.0,0,control,1,1
O000819,C_1350614,2019-03-05,B009WFVG66,Moon Tattoo Stickers 19style Totem Temporary Tattoos Star Tattoo Stickers,All Beauty,15.19,0.07,0,treatment,0,0
O000820,C_1332251,2020-12-26,B07YR837T2,Dr Teals Body Wash w/Pure Epsom Salt & Essential Oils - Bundle w/Dr Teals Body Lotion! Replenishing Set! (Citrus),All Beauty,15.72,0.03,0,treatment,0,0
O000821,C_5623494,2019-09-02,B0BV1FPZY6,"SAUCE BEAUTY Guacamole Whip Hair Mask - Deep Conditioning Hair Mask for All Hair Types w/Avocado, Honey & Argan Oil - 12 Fl Oz Hair Mask for Dry, Damaged & Frizzy Hair (Guacamole)",All Beauty,11.21,0.0,0,treatment,1,1
O000822,C_0084712,2021-02-09,B08G149DSD,Nxconsu 8Pcs Rhinestone Headbands for Women Girls Teens Kids Fashion Comfort No Hurting Hair Accessories Thin Hair Bands Crystal Exquisite Color Selection,All Beauty,35.9,0.0,0,control,1,1
O000823,C_0084712,2020-07-25,B086WDP3JW,Fresion naill lamp,All Beauty,28.76,0.0,0,control,0,0
O000824,C_0084712,2020-07-07,B071LLTN9H,GladGirl Liquid Liner (Ebony),All Beauty,46.43,0.01,0,control,1,0
O000825,C_6178089,2020-12-12,B0811W2VTR,Fdesigner Cute Fake Nails Acrylic Nail Decoration Full Cover False Nail Art Accessories Nude Square Oval Clip on Nail for Nail Salons or Diy Art at Home (Glossy),All Beauty,25.68,0.13,0,treatment,0,1
O000826,C_8028024,2022-11-04,B0B5Q9JK15,Aonkia Human Hair Dreadlock Extensions for Man/Women Loc Extensions Human Hair 0.2cm Width 18 inch 28 strands Full Hand-made Permanent Dread Locs Extensions Human Hair,All Beauty,13.63,0.18,0,control,1,0
O000827,C_8028024,2022-10-08,B00QLBCXL6,Willie Morrow Eze-teze (Styling Comb) in Assorted Colors (Green & Orange),All Beauty,4.26,0.15,0,control,0,1
O000828,C_8028024,2022-05-30,B09XF4WD3V,"HMPRT 80s Costumes for Men, Halloween Heavy Metal Rocker Wig with Trucker Hat, Black T-Shirt Outfit, 90s Accessories Blow Up Guitar Music Costume Prop,L",All Beauty,33.51,0.02,0,treatment,1,1
O000829,C_8028024,2022-05-10,B09G95ZZR5,"Electric Eyelash Glue Shaker ,Automatic Eyelash Glue Mixer Portable Evenly Liquid Mixer Nail Gel Polish Shaker ,Tattoo Ink Pigment Liquid Shaking Machine with 2pcs Connector 6pcs Glue Cover Die",All Beauty,30.08,0.11,0,treatment,0,0
O000830,C_8028024,2021-10-29,B08MBJ6WPN,"Straight Razor with 10 Blades, Single Blade Barber Straight Edge Razor for Men Women, Manual Hair Shaving kit Fits Single Edge Blade, For Barbers, Salons, Hair Enthusiasts (Green Wood)",All Beauty,36.02,0.0,0,control,0,1
O000831,C_8028024,2021-10-07,B0998BD871,"O.M.CHIC Mannequin Head with shoulders for wig, Display wigs Eyeglasses Necklaces and Earrings",All Beauty,11.19,0.05,0,control,0,0
O000832,C_8028024,2021-10-07,B08TGKJKB8,"DARKLATER Tongue Scraper for Adults,Metal Tongue Cleaner,Tounge Scraper Cleaner,3 Pack",All Beauty,58.92,0.3,0,control,1,0
O000833,C_8028024,2021-09-16,B099NG1NKV,"PP OPOUNT 216 PCS Dreadlocks Accessories, DreadLock Beads Hair Decorations with Tube Beads Hair Braiding Metal Cuff, Wood Beads and Hair Pendants for Braids Hair Decoration",All Beauty,18.27,0.12,0,control,1,0
O000834,C_8028024,2021-09-04,B098SYW3L5,"Eyebrow Stamp Waterproof, Brow Stamp Shaping Kit Eyebrow Definer, Eyebrow Stamp Women Makeup Tools One Step Eyebrow Stamp Shaping Kit with 10 Reusable Eyebrow Stencils (black)",All Beauty,14.43,0.21,0,treatment,0,0
O000835,C_8028024,2021-08-18,B095XW2M8L,Neelash False Eyelashes 40 Pairs Faux Mink Lashes Pack 8 Styles Fluffy Dramatic Fake Eyelashes Wholesale Mink Eye Lashes,All Beauty,27.37,0.13,0,treatment,1,1
O000836,C_8028024,2021-07-10,B08VDTW6V6,BVENDANO 10×10gm Face Paint Kit One Stroke Split Cake Water Based Palette with 3 Professional Brushes Body Paint Makeup Birthday Party Halloween,All Beauty,35.53,0.04,0,control,1,0
O000837,C_8028024,2021-06-27,B08XLRCVKY,Poly Nails Gel Kit - Glitter Poly Nails Gel 6 Colors Builder Gel Nude Nature Series Nail Extension Gel Nail Enhancement Manicure Kit for Gel Polish Starter and Professional Nail Technician,All Beauty,10.12,0.11,0,treatment,1,0
O000838,C_8028024,2021-06-07,B08R3F946X,LXIANGN Nail Glass Cup With Lid Cute Dappen Dishes 2PCS Heart Shaped Bowl Glass Mini Crystal Bowls for Nail Art Manicure Care Tools,All Beauty,23.9,0.2,0,control,0,0
O000839,C_8028024,2021-05-31,B08MF778D7,"Clear Nails Tips Coffin Shape, 480PCS Cosics 2IN1 Glossy Clear Press On Nails Almond Stiletto & Ballerina Shape Medium with Storage Box, Artificial Acrylic False Fake Nail Art Tips for Women DIY",All Beauty,33.48,0.0,0,treatment,0,1
O000840,C_8028024,2021-05-14,B08XJLD2YH,"Blackhead Remover Pore Vacuum Cleaner,2021 Electric Facial Black Head and Pimple Vacuum Removal Tool with Hot Compress,Comedone Acne Whitehead Extractor-USB Rechargeable,4 Porbes (Green)",All Beauty,29.48,0.14,0,control,1,1
O000841,C_8028024,2021-02-16,B08M5CBVWJ,"Afro Curly Wig Headband Wigs for Black Women, Natural Black Afro Curly Hair Afro Wig Synthetic Wig with Headband Heat Resistant",All Beauty,20.74,0.0,0,control,1,0
O000842,C_8028024,2020-10-11,B07Z548TKH,"Face and Body Paint Kit By Color Technik 24 Professional Oil Based Flash Colors, 2 Sets of 12 Color Palettes, 6 Paint Brushes 70 Stencils 2 Sponges Non-Toxic For Adults & Kids Halloween Painting Party",All Beauty,35.89,0.12,0,control,1,0
O000843,C_3369650,2021-05-04,B08QYW2FJ2,Fog-free Dental Mirror and 4 Pieces of Stainless Steel Dental Pick Professional Oral Care Kit for Family including Dogs Oral Care,All Beauty,20.26,0.08,0,treatment,0,0
O000844,C_4051974,2020-07-14,B089RZ67T7,"Barber Hair Cutting Cape for Men Women, Made with Ultra Soft Silk Fiber, 63"" x 57""",All Beauty,32.03,0.11,0,control,1,1
O000845,C_4051974,2020-03-28,B084ZHP45Y,"Coppertone Kids Clear Sunscreen Lotion SPF 50, Water Resistant Sunscreen for Kids, #1 Pediatrician Recommended Sunscreen Brand, Broad Spectrum Sunscreen SPF 50, 5 Fl Oz Tube",All Beauty,5.8,0.04,1,control,0,0
O000846,C_4051974,2020-02-27,B0046BPTI2,"Hylunia Facial Day Lotion - 1.7 fl oz - Anti-Aging for Wrinkles - with Shea Butter, Hyaluronic Acid Serum, Zinc - Natural Vegan Moisturizer - Rapid Skin Repair",All Beauty,40.8,0.05,0,control,1,0
O000847,C_4051974,2020-01-27,B07YYW1913,Straight 13x4 Lace Front Wigs Burgundy Lace Front Wigs Long Bob Synthetic Ombre Wine Red Wig Pre-plucked with Baby Hair Free Part Heat Resistant Synthetic Lace Wigs for Women 20 Inch,All Beauty,35.2,0.05,0,control,1,0
O000848,C_4051974,2020-01-15,B07X2JL6NH,BLONDE UNICORN (Curly&Blue)…,All Beauty,26.48,0.13,0,treatment,0,0
O000849,C_2814873,2016-09-09,B0B7MCJ618,"Parents Choice Fragrance Free Baby Wipes, 1200 Count (2 Pack)",All Beauty,70.43,0.16,0,control,1,1
O000850,C_6858466,2017-05-19,B01J5ONDPK,Makeup Brush Cleaning Mat,All Beauty,14.2,0.09,0,control,1,0
O000851,C_9866466,2022-11-23,B0BL2Q5PYZ,"1PCS Sparkling Crystal Stone Braided Hair Clips, Braided Hair Clips for Women, Rhinestone Hair Clips for Thick Hair, Flower Hair Clip with 3 Small Clips, Hair Barrettes for Women Girls Styling",All Beauty,5.84,0.11,0,treatment,1,1
O000852,C_9866466,2022-07-16,B0B4VHNL46,L’ange Argan-Infused Round Brush | Lightweight & Ergonomic Design | 43MM Tourmaline Ceramic Barrel,All Beauty,9.82,0.0,0,control,0,0
O000853,C_9866466,2022-01-12,B09MF28WCD,"Unaone Makeup Sponge Beauty Blender, 60 Pieces Makeup Wedges Sponges, Perfect for Blending Foundation and Concealer, Latex-Free Cosmetic Sponges Rhombus, Triangle, Square and Round",All Beauty,11.56,0.19,0,control,1,0
O000854,C_9866466,2021-12-27,B09LLKBZ3S,Morovan Gel Nail Polish Remover Kit - 16oz Gel Polish Remover Professional Remover Liquid Set with Soak-Off Clip Cuticle Pusher Nail File Quick Easy Remove UV Gel Polish Glitter Powder,All Beauty,7.86,0.0,0,control,1,0
O000855,C_9866466,2021-12-18,B09B4V77YH,"Acrylic Nail Brush Set,8pcs Fine Nail Art Brushes For Acrylic Application,Gel Polish Nail Design Pen Tools With Nail Dotting Painting Drawing Brush For DIY Manicure At Home and Salon",All Beauty,19.44,0.04,0,treatment,1,1
O000856,C_9866466,2021-12-18,B09H6XWD7C,"ANGNYA 6Pcs Nail Art Brushes Set Gel Nail Polish Design Pen Painting Tools With Nail Extension Gel Brushs,Builder Gel Brush,Nail Art Liner Brush for Salon at Home DIY Manicure(Pink)",All Beauty,28.08,0.16,0,treatment,1,1
O000857,C_9866466,2021-12-03,B092QKS5WX,"RSTYLE UV Gel Nail Polish Set, 4 Colors Glitter Light Pink Red Gel Nail Polish Kit UV/LED Manicure Nail Starter Kit with Gift Box for Nail Art Design DIY At Home 5ML Tiny Bottle",All Beauty,17.13,0.0,0,treatment,0,0
O000858,C_9866466,2021-12-02,B09CFZK853,"Janier Coffin Nail Tips Nail Glue Kit,2 In 1 Nail Glue Base Coat Top Coat for Acrylic Nail with Coffin Fake Nail and U V LED Nail Lamp,Nail Extension Gel DIY Home Nail Art Set…",All Beauty,24.53,0.01,0,control,0,0
O000859,C_9866466,2021-11-28,B09D6ZDZN8,"Makartt Nail Decoration Set, Parisian Chic-ism 12 Boxes Nail Jewels Nail Crystal and Rhinestones Nail Charms with 3 Sheets Nail Prints Stickers Nail Foil Flower Shape Nail Decals for Nail Art Design",All Beauty,25.59,0.08,0,treatment,0,0
O000860,C_9866466,2021-11-28,B09GT1GYNR,"WALRUS OIL - Preserver Tattoo Balm, 2oz, Nourishes Skin & Enhances Ink, 100% Vegan, Unscented",All Beauty,12.04,0.06,0,treatment,1,0
O000861,C_9866466,2021-11-25,B098GMKW8D,"Simple Pleasures 10-Piece Nail Polish Kit with Shimmering Nail Polish Shades, Glittery Toe Separator, Emery Board Nail File, 50 Nail Stickers, and Clear Plastic Carry Pouch Purse with Zipper",All Beauty,29.92,0.15,0,control,1,0
O000862,C_9866466,2021-11-18,B09571TNVG,AORAEM Mini Nail Dust Collector Portable Suction Dust Collector Machine Handheld Table Dust Sweeper with Brush for Nail Drills Acrylic Nails (Light Grey),All Beauty,11.66,0.0,0,treatment,0,1
O000863,C_9866466,2021-11-14,B09DXR7QJY,"Crystal Glass Dappen Dishes for Nail Art Acrylic Liquid Powder and Nail Polish Removing (2, Clear)",All Beauty,4.24,0.07,0,control,0,0
O000864,C_9866466,2021-11-01,B094QK5NSZ,"Havtyyise-3 sets of men's and women's bathing exfoliating gloves, bath sponge with handle, loofah set is suitable for deep cleansing of the skin and body dead skin remover (about 31 inches long)",All Beauty,12.22,0.01,0,control,0,0
O000865,C_9866466,2021-10-15,B09CTMVY68,"JODK Heatless Curling Rod Headband, No Heat Hair Curlers Ribbon with Hair Clips and Scrunchie, Soft Plush & 100% Silk Rollers for Long Hairs Sleep In, DIY Hair Styling Tools Kit for Women Girl's-Pink",All Beauty,22.76,0.03,0,control,1,0
O000866,C_9866466,2021-09-16,B095C1WF44,Women Ultra Smooth Razor Womens Razors for Shaving Comfortable handle 5-blade Razor + 2 Refill Blades for a Smooth and safety Shave Reusable Razors for Girls Women,All Beauty,16.09,0.06,0,control,1,0
O000867,C_9866466,2021-08-25,B098KCD857,"HH&LL 4pcs Large Hair Claw Clips, 4.3inches Nonslip Strong Hold Clip for Thick Hair (Shiny)",All Beauty,55.69,0.0,0,control,1,0
O000868,C_9866466,2021-08-17,B099NQM7MF,"Silk Exfoliating Mitt,Deep Exfoliating Mitt Body Scrub And Face Scrub,Dead Skin Removal Smooth Skin And Keratosis Pilaris Treatment",All Beauty,39.47,0.0,0,control,0,0
O000869,C_9866466,2021-08-14,B078RC4JXC,"NULASTIN Skin – Gentle Exfoliating Cleanser | Invigorating Face Scrub with Caffeine, Jojoba Oil Beads, Calendula Flower Extract & Witch Hazel — For Dry, Oily & Sensitive Skin (Vegan & Cruelty-Free)",All Beauty,57.0,0.0,0,treatment,1,0
O000870,C_9866466,2021-08-03,B0936GTH2B,"DARKLATER Tongue Scraper for Adults,Metal Tongue Cleaner,Tounge Scraper Cleaner,2 Pack…",All Beauty,39.99,0.1,1,treatment,1,1
O000871,C_9866466,2021-07-08,B095NM2DKG,Pre Stretched Easy Braiding Hair Purple Color Braids Itch Free Hot Water Setting Synthetic Fiber Yaki Texture Black Crochet Braiding Hair Extension (26Inches 8Packs/Lot),All Beauty,22.69,0.11,0,control,0,0
O000872,C_9866466,2021-06-17,B0943Y3Z8N,Jopuzia Natural Jade Roller for Face and Gua Sha Set - Beauty Cosmetic Facial Skin Roller Massager Tool (Pink Heart set),All Beauty,9.09,0.15,1,control,0,1
O000873,C_9866466,2021-06-14,B0912VNQRM,"Daletu Nail Clips, 10PCS Clear Nail Clips Finger Extension Fixed Clip, Quick Building Finger Builder Nail Clamps, Nails Art DIY Manicure Tool",All Beauty,15.97,0.08,0,control,0,0
O000874,C_9866466,2021-06-07,B0916ZRQDG,HEXZE-emoji the iconic brand Moisturizing Lip gloss Long Lasting Kissproof pigmented matte liquid Lightweight-S08,All Beauty,27.19,0.12,0,treatment,0,0
O000875,C_7535954,2020-02-23,B07T9DC9XK,"Holographic Body Glitter, TEOYALL Long Lasting Glitter Shimmer Chunky Sequins Glitters for Body, Face, Hair Makeup (Colorful)",All Beauty,44.8,0.06,0,control,1,0
O000876,C_7535954,2014-10-07,B004F87CT0,Beauty Secrets Top Coat 2.5 oz.,All Beauty,19.76,0.01,0,treatment,1,0
O000877,C_5192329,2021-08-29,B08LG88SWS,"Bath Bombs Gift Basket for Women. 18 Moisturizing Bulk Bath Bombs with Essential Oils & Shea Butter. Organic, Individually Wrapped Bath Bombs Gift Set. Best Holiday Gift Basket for Women",All Beauty,17.44,0.1,0,treatment,0,0
O000878,C_5192329,2021-08-17,B08DJ1BMHX,"Portable Electric Nail Drill,Professional Nail Drill Kit for Acrylic Gel Nails,Efile Nail Drill Manicure Polishing Shape Tools for Beginners Home Salon Use,Purple",All Beauty,17.07,0.14,0,treatment,0,0
O000879,C_5192329,2021-08-15,B00XXZZCCU,"Pursoma Minerals Hot Tub Bath Treatment, 10.5 oz",All Beauty,6.77,0.2,0,treatment,0,1
O000880,C_5192329,2021-05-01,B01EUR8IPW,YOUTH LAB Daily Cleanser,All Beauty,8.08,0.13,0,control,1,0
O000881,C_5192329,2021-05-01,B08F4ZDVZQ,"TOUCH IN SOL Best of No Pore Blem Travel Kit - Face Makeup Primer, Big Pores Perfect Cover, Inner-Glowing Skin with Moisture, Long Lasting Makeup's Staying Kit",All Beauty,23.37,0.1,0,control,0,1
O000882,C_1986956,2018-06-23,B01DCSNO54,"Mariell Couture Bridal Hair Comb with Hand Painted Silver Leaves, Freshwater Pearls and Crystals",All Beauty,12.23,0.03,0,control,1,0
O000883,C_3708225,2015-12-13,B00LHZC4GA,"eb5 Collagen Boosting Serum, 1 fl.oz.",All Beauty,11.38,0.08,0,control,0,0
O000884,C_7369947,2015-01-24,B005B6GCN2,Glitter Eyeshadow Diamond Dust Professional Grade 48 Color Day & Night Eyeshadow 2 Palette Set,All Beauty,27.37,0.18,0,control,0,0
O000885,C_9841520,2017-04-18,B015SL9P1A,Tinksky 10pcs Chinese Medicine Acupressure Massage Rings (Random Color),All Beauty,23.74,0.11,0,control,1,0
O000886,C_5423648,2017-03-08,B01GFEMKES,"BeneU Makeup Bag Cosmetic Hanging Organizer Roll N Go Roll Up Foldable Clear Case Pouch Toiletry Organizer Multifunction Large Capacity for Cosmetics, Jewelry, Travel Accessories, Electronics(Black)",All Beauty,20.88,0.13,0,control,0,1
O000887,C_3563738,2020-01-24,B07T23FR6R,"Homost 3D Cat Eye Gel Nail Polish Set, 6 Colors UV LED Gel Nail Polish Kit, Gel Nail Manicure DIY Kit",All Beauty,8.99,0.14,0,control,1,0
O000888,C_6560242,2022-02-05,B08ZNLBJ5B,"Aldqtz 3PCS Large Star Matte Hair Claw Clips ,Big Nonslip Cute Strong Hold Jaw Clip for Thin Hair Long Hair Thick Hair ,Perfect Star Hair Claw Clips for Women Girls",All Beauty,12.95,0.08,0,control,0,1
O000889,C_6560242,2022-01-21,B0968RPKLF,YUHFERA Press on Nails Kit 30Pcs Fake Nails Short Coffin Nail Tips with Designs Solid Color Full Cover False Nails Set Artificial Acrylic Nails for DIY Nail Art Salon Women Girls Gift(Cyber),All Beauty,18.58,0.16,0,treatment,1,0
O000890,C_6560242,2022-01-21,B09H52W5LK,"LIGHT RAIN Press On Nails Medium - Fantasy Forest, Reusable Seven Layers UV Finish Fake Nails Short, Handmade by Licensed Nail Technician, Squoval Shape, Medium Size",All Beauty,13.56,0.0,0,treatment,0,1
O000891,C_6560242,2021-03-07,B08NTD1NM1,"Magnetic Eyelashes with Eyeliner, Invisible Magnetic Mink Magnetic Lashes Kits with 2 Liquid Eyeliner 6 Reusable Waterproof False Eyelashes, Eyelash Tweezers, Best Magnetic Eyeliner for Daily, Party",All Beauty,36.26,0.06,1,control,1,0
O000892,C_6560242,2020-12-20,B08F4ZDVZQ,"TOUCH IN SOL Best of No Pore Blem Travel Kit - Face Makeup Primer, Big Pores Perfect Cover, Inner-Glowing Skin with Moisture, Long Lasting Makeup's Staying Kit",All Beauty,7.8,0.13,1,treatment,0,0
O000893,C_6560242,2016-04-06,B00FQD0LNW,AGPtEK Handmade Natural Fashion Long False Eyelashes For Makeup (10 Pairs),All Beauty,50.5,0.22,0,treatment,1,0
O000894,C_6560242,2016-04-05,B01CURASWA,"Got Glamour Cuticle Pusher, Stainless Steel, Professional Series",All Beauty,13.05,0.14,1,treatment,1,0
O000895,C_6560242,2015-11-03,B00RIT53JO,Elegant Black Quality Plastic Shark Tooth / Comb Design Head Band / Hair Holder By VAGA,All Beauty,3.22,0.08,0,treatment,0,0
O000896,C_6560242,2014-08-28,B00K9E0SG8,"MISTIQ Instant Facelift Rapid Lifting & Tightening Spritz, Face Mist, Pore Minimizer & Makeup Foundation Primer. Get A Vibrant Glow Instantly",All Beauty,5.62,0.08,0,control,1,1
O000897,C_6020047,2021-12-20,B091DF3MPN,"Mon Etoile de Beaute - Daily Feminine Cleansing Wash, pH-Balanced, Boric Acid, Apple Scent, Sulfate-Free",All Beauty,12.21,0.18,0,treatment,1,1
O000898,C_6020047,2021-09-27,B09758QG59,"Resin Decorative Accessories Set, Resin Jewelery Making, Nail Art, Including Dried Flowers, Resin Flash Sequins, Gold Foil, Seashell,for Resin Crafts Beginners, Nail Art, DIY Making",All Beauty,34.81,0.06,0,control,1,1
O000899,C_6020047,2021-09-24,B08RYQXJ88,"GERSHION Pastel Gel Nail Polish Set, 6 Colors Gel Polish Set, Soak Off UV Lamp Gel Polish Kit, Nude Pink Yellow Green Color Nail Polish Kit, 7.5ml Gel Polish Kit H-10",All Beauty,34.53,0.1,0,control,0,0
O000900,C_6020047,2021-08-14,B08RMZXNH8,"Electric Nail Drill, USB Nail File Machine for Acrylic Nails, Portable Manicure Pedicure Polishing Tool Efile Nail Supplies with Nail Drill Bits Set for Home and Salon Use",All Beauty,37.71,0.06,0,control,1,1
O000901,C_6020047,2021-07-15,B09473GGM4,Tirtyl Hand Soap Sheet Variety Pack - 240 Pack with Portable Storage Tin - Camping/Outdoor/Travel/Handbag - Lavender & Aloe - Bergamot & Ylang Ylang - Jasmine & Patchouli,All Beauty,12.64,0.02,0,treatment,0,0
