product_id,product_name,category,revenue,orders,avg_rating,avg_sentiment_score,negative_review_pct,return_rate_pct,top_issue
B08KWN77LW,"GENSKIN Generation Skin Hydrating Marine Algae Eye Patches | Hydrate, Plump, Brighten Eye Area 180g/6.34 Oz - 30 pairs",All Beauty,23.5,1,4.0,0.75,0.0,0.0,usability
B0002M5JNY,Oral-B Model S-200 Sonic Complete Rechargeable Power Toothbrush,All Beauty,23.41,1,5.0,1.0,0.0,0.0,usability
B0168LM53E,"Belle Azul +Lashes Growth Serum - Longer, Thicker, Fuller Lashes & Enhanced Brows with CASTOR OIL - Conditioning Hair Growth Treatment. 0.24 fl.oz.",All Beauty,23.38,1,5.0,1.0,0.0,0.0,price
B01LXDUVYL,ECBASKET 500 PCS Long Stiletto False Nails Acrylic Nail Tips 10 Sizes Full Cover Fake Nails For DIY Nail Art (Natural),All Beauty,23.3,1,2.0,-0.25,100.0,100.0,quality
B08M9TJ3NJ,French Girl Hibernation Essentials,All Beauty,23.26,1,4.0,1.0,0.0,0.0,delivery
B072N95X6P,"Vanilla by Body Fantasies, 3 Pack 8 oz Fragrance Body Spray for Women",All Beauty,23.23,1,5.0,1.0,0.0,0.0,general
B08LYT4Q2X,"Organic Sweet Almond Oil and Fractionated Coconut Oil Bundle for Hair and Skin, 100% Pure and Natural, Hexane-Free, Moisturizing, For Healthy Skin, Silky Hair, Multiuse Body Oil, 16 fl. Oz X 2",All Beauty,23.22,2,5.0,1.0,0.0,0.0,usability
B01N5CJPSX,Sol de Janeiro Brazilian Kiss Cupuaçu Lip Butter,Premium Beauty,23.21,1,5.0,1.0,0.0,0.0,usability
B08G83G24X,"6 Pack Portable travel bottles-30ml Flip Cap Reusable Bottles Keychain Carriers for Travel Outdoor Camping Supplies, Metal Buckle Include, Set of 6",All Beauty,23.18,1,5.0,1.0,0.0,0.0,price
B08G15JBYN,"Butterfly Nail Art Decals Water Transfer Stickers, 22 Sheets Butterfly Nail Sticker DIY Nail Decals, 2 Set Butterfly Nail Glitter Holographic Stickers Reflected Butterfly Designs for Nails Supply",All Beauty,23.15,1,5.0,1.0,0.0,0.0,price
B08NPBQR9L,"3 Barrel Curling Iron, Milantia 3/4 Inch Mini Travel Curling Wand Hair for Small Curly, Dual Voltage Ceramic Tourmaline 19mm Crimper Hair Iron for Women - Fast Heating, Portable",All Beauty,23.15,1,5.0,1.0,0.0,0.0,quality
B07N53XT2T,Klavuu Nourishing Care Lip Sleeping Pack- Overnight Exfoliating & Nourishing Lip Treatment Balm for Dry Lips - Natural Moisturizing Lip Oil with Vanilla Flavor - Lip Balm to Repair & Protect Lips 0.7oz.,All Beauty,23.12,2,4.0,0.62,0.0,0.0,usability
B081GCFHPG,Bow Hair Band Lovely Rabbit Ears Soft Carol Fleece Bowknot Makeup Cosmetic Shower Elastic Hairlace Headband(pink),All Beauty,23.1,1,5.0,1.0,0.0,0.0,quality
B079JPNPF3,"Aeroblend Airbrush Makeup Foundation (O35), Suitable for All Skin Type Giving Flawless Effect, Hypoallergenic Foundation, Fragrance Free and Long Lasting",All Beauty,22.99,1,5.0,1.0,0.0,0.0,price
B08SYGY69L,The Mailroom Barber Co - Tea Tree Shampoo - All Natural Tea Tree Shampoo for Balancing Scalp Oil Production and Hydrating Hair Follicles (2 oz.),All Beauty,22.99,1,4.0,0.75,0.0,0.0,general
B07SSLTKHX,"Upgraded Dual Magnetic Eyelashes, BAGEYI 8 PCS Best No Glue False Magnet Lashes Reusable Natural Look Lashes with Tweezers",All Beauty,22.96,1,3.0,0.0,0.0,0.0,general
B087P9SLRC,Relbcy Matte Coffin Press on Nails Medium Fake Nails Acrylic Full Cover False Nails for Women and Girls (24 PCS) (Blue),All Beauty,22.91,1,5.0,1.0,0.0,0.0,general
B0749FJSN2,"EZGO 42-pack 7"" Flexible Curling Rods, Twist-Flex Hair Curler Roller Set (Transparent PVC Bag)",All Beauty,22.82,1,1.0,-1.0,100.0,0.0,quality
B085BB7B1M,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,All Beauty,22.82,2,3.5,0.62,0.0,0.0,price
B09CTMVY68,"JODK Heatless Curling Rod Headband, No Heat Hair Curlers Ribbon with Hair Clips and Scrunchie, Soft Plush & 100% Silk Rollers for Long Hairs Sleep In, DIY Hair Styling Tools Kit for Women Girl's-Pink",All Beauty,22.76,1,4.0,1.0,0.0,0.0,usability
B07KV31WDS,3 Pack Hair Towel Wrap Turban Microfiber Drying Bath Shower Head Towel with Buttons - Quick Magic Dryer Dry Hair Hat Wrapped Bath Cap,All Beauty,22.74,1,5.0,1.0,0.0,0.0,quality
B07Q69KHDK,2019 Original 4D Brush Eyelash Mascara Special Edition Secret Xpress Control Costmetics Fresh Stock,All Beauty,22.71,1,5.0,1.0,0.0,0.0,usability
B095NM2DKG,Pre Stretched Easy Braiding Hair Purple Color Braids Itch Free Hot Water Setting Synthetic Fiber Yaki Texture Black Crochet Braiding Hair Extension (26Inches 8Packs/Lot),All Beauty,22.69,1,5.0,1.0,0.0,0.0,delivery
B01LZ3ZRH1,Too Faced Sketch Marker Liquid Art Eyeliner (Smokey Emerald),All Beauty,22.47,1,5.0,1.0,0.0,0.0,appearance
B07QB96HW1,"Ebanel 2.5% Retinol Serum for Face with Hyaluronic Acid, Peptide, Vitamin C, Pore Minimizer Skin Tightening Anti Aging Serum Minimizes Wrinkles, Fine Lines, Dark Spots, Age Spots, Acne Scars, 2-Pack",All Beauty,22.47,1,4.0,0.75,0.0,0.0,usability
B08P2DZB4X,NIRA Skincare Laser & Serum Bundle - Includes Anti-Aging Laser & Hyaluronic Acid Serum - Reduces Appearance of Fine Lines & Wrinkles - FDA Cleared,All Beauty,22.43,1,5.0,1.0,0.0,0.0,price
B07JJHCQPF,Binwwede Simple Velvet Cross Hair Hoop Retro Middle Knot Wide Edge Headband (Black),All Beauty,22.42,1,3.0,0.0,0.0,0.0,quality
B08Z2TZTMY,"Vitamin C Cream - USDA Certified Organic Facial Cream - Advanced Formula - Potent Botanical Blend - Anti-Aging, Hydrate, Anti Wrinkle, Diminish Blemishes - 2oz",All Beauty,22.42,1,5.0,1.0,0.0,0.0,price
B07WV6JHVM,Kopari Starry Eye Balm- Hydrating + Moisturizing Formula with Hyaluronic Acid and Caffeine to Remove Puffiness Under Eyes and Smooth Wrinkles,All Beauty,22.35,1,2.0,-0.5,100.0,100.0,usability
B095SC4J8T,"Rhinestones for Acrylic Nails, Nail Gems Jewels Crystals 7660Pcs Red Flatback Nail Rhinestones Mutil Shapes Sizes for Nail Art Design, Non-Hotfix Rhinestones Kit with Tweezers Storage Box",All Beauty,22.24,1,5.0,1.0,0.0,0.0,quality
B0881Y9BLS,byAlegory Acrylic Medium Eyeshadow Palette Makeup Organizer W/ Removable Dividers Designed To Stand & Lay Flat | 8 Space Organization Container Storage - Fits Standard Size Palettes - Clear,All Beauty,22.2,1,3.0,0.0,0.0,0.0,general
B08GLG6W8T,Hanhoo Red pomegranate 6pcs Skin Care Set (6pcs/set),All Beauty,22.18,1,5.0,1.0,0.0,0.0,delivery
B085WTCBLG,Senvenski Gel Nail Polish Red Rose Burgundy Purple Mauve Lavender Violets Lilac White Black Glitter Starrily Girlfriend Gift Soak Off UV LED Manicure Art Varnish Set DIY at Home 6 Colors (CS6-015),All Beauty,22.16,1,4.0,0.5,0.0,0.0,appearance
B083BLZJ9M,Avajar Elasticity A-Solution Mask 10 Pack - Hydrating Face Masks for Women and Men| Moisturizing Face Mask | Collagen Face Sheet Masks Set | Korean Face Mask Sheets Pack,All Beauty,22.14,1,4.0,0.75,0.0,0.0,price
B07XDTYNMP,"SH30 / 52 Replacement Heads for Philips Norelco Series 1000, 2000, 3000 Shavers and S738 Click and Style, Close Comfortable Shave(3 Packs)",All Beauty,22.1,1,2.0,-0.5,100.0,0.0,general
B08GSKRQKD,ILOJE Capsule CC Cream Comfortable Care SPF48 PA++ 1 pack,All Beauty,22.07,1,4.0,1.0,0.0,0.0,quality
B0759NDR71,"16oz Empty Cobalt Blue Glass Spray Bottles w/Labels and Caps- Mist & Stream Sprayer - Boston Round Heavy Duty Bottle - For Essential Oils, Cleaning, Kitchen, Hair, Perfumes (2 Pack)",All Beauty,22.06,1,5.0,1.0,0.0,0.0,usability
B0767M54JB,200 PCS small Cotton Hair Ties Rope for Baby Girls Kids No Damage Hairbands Multicolor,All Beauty,22.02,1,2.0,-0.25,100.0,0.0,general
B097BN5VXR,"Electric Razor for Women, 2 in 1 Electric Shaver Bikini Trimmer for Women, Portable Waterproof Electric Hair Remover with Changeable Trimmer Heads for Women Legs, Underarms, Armpit, Arms(Rose Gold)",All Beauty,21.99,1,1.0,-1.0,100.0,0.0,usability
B06XHXGSKX,100% Handmade 3D Mink False Eyelashes Natural Long Siberian Mink Fur Fake Eyelashes,All Beauty,21.96,1,5.0,1.0,0.0,0.0,general
B0925975B7,"12pcs Boho Headbands for Women, Cross Elastic Hair Band, Stretchy Headwear, Sport Bands Hair Accessories for Girls (Style 2)",All Beauty,21.88,1,4.0,1.0,0.0,0.0,quality
B08N5NDVGH,"ForPro Expert Therapy Massage Lotion, Fragrance-Free, Relax Sore Muscles & Repair Dry Skin, Lightweight, Non-Greasy Formula, Paraben & Sulfate-Free, 1 Gallon (128 Ounces)",All Beauty,21.87,1,3.0,0.75,0.0,0.0,price
B089LR2Y1S,2pcs Non-slip Elastic Silk Bonnet Sleep Cap for Woman Girl Curly Long Hair,All Beauty,21.85,1,5.0,1.0,0.0,0.0,appearance
B07CDYN5W8,"Garnier Fructis Style Full Control Anti-Humidity Hairspray, 8.25 Oz, 3 Count (Packaging May Vary)",All Beauty,21.79,1,5.0,1.0,0.0,0.0,general
B07DPMFTLY,"PARWIN Wet & Dry Flat Iron 1 1/4 Inch Hair Straightener for Women with Tourmaline Ceramic and PTC Heating, Professional Straightening Iron, Black",All Beauty,21.79,1,5.0,1.0,0.0,0.0,quality
B08NJ5BTWG,"FASCY LAB GREEN+ Korean Sunscreen — SPF 50+PA++++, Daily Facial Sunscreen, Sun Cream With Patented Ingredients, Korean Spf, Korean Sun Cream for Face — Paraben Free [1 x 1.69 Fl.Oz.]",All Beauty,21.72,1,5.0,1.0,0.0,0.0,delivery
B01N070HWY,Color Club Nail Lacquer Halo Hues Collection - Cloud Nine,All Beauty,21.69,1,5.0,1.0,0.0,0.0,appearance
B01MZWUYIE,"OLAXER 8 Bath Bombs Gift Set, Fruit Scent Bath Bombs Kit Natural Ingredients Bubble Bath, Great Gift for Men and Women",All Beauty,21.64,1,4.0,0.75,0.0,0.0,delivery
B08WCG4JCC,"GIOVANNI Hemp Hydrating Hair Shine Spray, 4.3 oz. - Hemp Seed Oil, Aloe Vera, Frankincense Helps Stimulate Moisturize & Revitalize Damaged Hair, No Parabens, Color Safe, Lauryl & Laureth Sulfate Free",All Beauty,21.64,2,5.0,1.0,0.0,0.0,general
B082PW35NV,"CISAY Foot File,Q1 Nanoglass Foot Scrubber For Long-Lasting Skin Smoothing Effect, Callus Removal Foot For Dry Feet, Wet Feet, Dead Skin, Hard and Dry Skin,Magical Pedicure Tools (Blue)",All Beauty,21.46,1,5.0,1.0,0.0,0.0,quality
B01MXLP1T1,"Natural Makeup Remover Facial Cleansing Wipes from 1790 Are the Best Gentle Towelettes For Your Face - Remove Eye Makeup - Kind to Your Skin - Blemish Free Finish (25 Count, Pack of 6)",All Beauty,21.44,2,5.0,1.0,0.0,0.0,general
B00BNARG9O,Versace Yellow Diamond Perfumed Deodorant Stick 50ml/1.7oz,All Beauty,21.34,1,1.0,-1.0,100.0,100.0,delivery
B08YX4M6T1,"Silicone Face Mask Brush, Soft Facial Cleansing Scrubber,Lip Exfoliator Skincare Applicator Tools for Mud,Clay Mask,DIY,Hairless Body Lotion Butter Moisturizer,Double-head, 2pcs (2Gray)",All Beauty,21.33,1,4.0,1.0,0.0,0.0,delivery
B08BY91SGT,"RAREKIND Fade Matte Lipstick by Amorepacific - 10 Colors, Cruelty-Free Nourishing Lip Stick, Velvety-smooth, Long-Lasting Moisturizing Lipstick - 3.2g Maple Road",All Beauty,21.24,1,5.0,1.0,0.0,0.0,quality
B08R5L76V2,"Semi-permanent Eyebrow Gel for Waterproof, Long Lasting, Smudge-Proof, Sweat Resistant, Full Natural, Brow Pen Tinted Makeup (BLACKBROWN- 2 pcs)",All Beauty,21.22,1,2.0,-0.5,100.0,0.0,general
B08B4RN9WN,"UV LED Nail Lamp, UPGRADE 90W Nail Dryer with Fan to Relieve Burns, Fast Dry Gel Polish Lamp Professional Curing Light for Fingernail and Toenail Auto Sensor Nail Machine",All Beauty,21.22,1,5.0,1.0,0.0,0.0,usability
B0815TNMTL,"Headbands Hair Bands Wraps for Women, Boho Floal Style Criss Cross for Sports Yoga Running Hiking Beauty Makeup Party Daily Decoration - 8 Pack",All Beauty,21.14,1,5.0,1.0,0.0,0.0,quality
B005XSZS92,"Dermasilk Anti Aging Skin Care Cream, Flawless optically ERASE The Appearance Of Wrinkles In Seconds, **IMMEDIATE Airbrushed Look** instantly erases The appearance of FINE LINES, UNEVEN SKIN TONE",All Beauty,21.04,1,3.0,0.25,0.0,0.0,usability
B09FDZTZ8Q,"Silicone Scar Roll, Professional Sheets for Scars Caused by C-Section, Surgery, Burn, Keloid, Acne, and More, Drug-Free,[1.5M]",All Beauty,21.03,1,5.0,1.0,0.0,0.0,quality
B002HEUODA,"Clinique SuperPowder Double Face Makeup Powder Compact .35 oz, Matte Bisque 05",All Beauty,21.0,1,5.0,1.0,0.0,0.0,usability
B09G3KBK7Y,"Boiess Colognes Poppy mint For Moms, Babies & Kids | Natural Eau de Cologne | Clean & Fresh Scent | Children Fragrance For Soft & Sensitive Skin | Easy Use, Gentle on Baby | Size: 8.5 FL Oz",All Beauty,20.95,1,5.0,1.0,0.0,0.0,usability
B09KT4RJG6,"Simply Dana Rivitastore Neck Firming Cream — Skin Firming Cream for Tightening Neck, Jawline, and Chest, Collagen Peptides, and Squalane Cream for Wrinkles, Sagging, and Dryness",All Beauty,20.94,1,4.0,0.75,0.0,0.0,general
B01GL4HV64,"Tweezers Set of 3 Stainless Steel With Leatherette Case (Frosted Glitter Series: Blue Flat, White Pointed and Pink Slant Tip) Best for Eyebrow/Ingrown Hair - Precision Tweezer Kit",All Beauty,20.93,1,5.0,1.0,0.0,0.0,quality
B01GFEMKES,"BeneU Makeup Bag Cosmetic Hanging Organizer Roll N Go Roll Up Foldable Clear Case Pouch Toiletry Organizer Multifunction Large Capacity for Cosmetics, Jewelry, Travel Accessories, Electronics(Black)",All Beauty,20.88,1,3.0,0.0,0.0,0.0,usability
B003NTFDFM,"Super Detox - Organic Deep Pore Facial Cleanser with Activated Charcoal, Green Tea, and Argan Oil 4.3 oz",All Beauty,20.76,1,4.0,1.0,0.0,0.0,quality
B07VQR3W3Z,"Hair Scrunchies for women,Including 3 Pcs Long Silk Satin Hair Scarf & 3 Pcs Bunny Ear Scrunchies & 3 Pcs Elastic Hair Bands Scrunchy and 7Pcs Pearl Hair Clips,(16Pcs/9Colors)",All Beauty,20.76,1,5.0,1.0,0.0,0.0,quality
B08M5CBVWJ,"Afro Curly Wig Headband Wigs for Black Women, Natural Black Afro Curly Hair Afro Wig Synthetic Wig with Headband Heat Resistant",All Beauty,20.74,1,5.0,1.0,0.0,0.0,usability
B07N45YN6C,&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&,All Beauty,20.69,1,4.0,1.0,0.0,0.0,usability
B0149YNDP6,Hibiclens Antiseptic & Antimicrobial Skin Cleanser 32 Fl Oz (Pack of 2),All Beauty,20.61,1,5.0,1.0,0.0,0.0,usability
B08PBDK3WT,MASHELE 5 pcs Neck Anti Wrinkle Pads - Set of 5 Anti Aging Tightening Patches Treatment and Prevention Pad for Men and Women Christmas Gift (Neck Treatment),All Beauty,20.54,1,1.0,-0.75,100.0,100.0,quality
B07G5P1W9K,Hair RePear Wide Tooth Detangling Comb - Made in USA (Pink),All Beauty,20.53,1,3.0,0.5,0.0,0.0,usability
B07RZZKXZZ,"I WOKE UP LIKE THIS Turn-over Rice Perfect Oil Foam Cleanser – A Hypoallergenic Cleansing oil, Foaming Face Wash with Rice Bran Extract. Makeup Removal, Deep Facial Cleansing for Sensitive Skin",All Beauty,20.53,1,5.0,1.0,0.0,0.0,quality
B08G8B2CQH,"6 Pack Portable travel bottles-30ml Flip Cap Reusable Bottles Keychain Carriers for Shampoo,Hand Sanitizer Refillable Keychain Sanitizer Holder -1oz dispenser bottle, Metal 6 Pack Buckle Include",All Beauty,20.5,1,5.0,1.0,0.0,0.0,price
B08QZ6H2G4,6 Pack Wide Headbands Plain Turban Headband with Faux Pearl Elastic Hair Hoops for Women Velvet Head Wrap No Slip Fashion Hair Accessories for Thanksgiving Day Birthday Party Gifts,All Beauty,20.43,1,5.0,1.0,0.0,0.0,general
B09ZKWV5MK,"6Pcs Silk Hair Scrunchies, 100% Mulberry Silk Hair Ties Cute Large Scrunchie For Thick Curly Hair No Crease Soft Elastic Hair Bands, Elastic Silk ponytail Holders Sleep and Night Scrunchie for Girls Women…",All Beauty,20.43,1,4.0,0.75,0.0,0.0,delivery
B08L6H9B1H,"4 Pieces Colorful Party Wigs, Short Bob Wigs, Daily Party Hairpiece for Women Girls , Wigs for Women with 4 Wig Caps - Bachelorette Party Supplies, Favors, Decorations(White, Green, Orange, Sky Blue)",All Beauty,20.35,1,5.0,1.0,0.0,0.0,general
B089R7S73D,"Bath Bombs, SAZEN Bath Bomb with Natural & Organic Essential Oils, Shea Coconut Butter for Skin Moisturize, Bubble Spa Bath, Birthday Mothers Day Christmas Handmade Gift Set for Women Kids Her Him",All Beauty,20.34,1,5.0,1.0,0.0,0.0,delivery
B0897SY3H2,"Sea Magik Pink Salt Conditioniser - 2 in 1 Hair Conditioner & Moisturiser with Himalayan Salt, Bladderwrack Seaweed, 10.14 oz",All Beauty,20.31,1,2.0,-0.25,100.0,0.0,usability
B07VM55BYC,"Ownest Holographic Nail Polish, Gorgeous Glossy Holographic Halo Glitter Gel Polish Nail Art Nail Pigment Diamond Laser Nail Polish -LS08",All Beauty,20.3,1,5.0,1.0,0.0,0.0,price
B08JCX3DL7,"Pippa Of London Magic Star Eyeshadow Powder Pencil, Long Lasting, Blendable Eye Make Up Stick",All Beauty,20.3,1,4.0,0.5,0.0,0.0,usability
B07PCGSFGQ,Balance White Mud Balancing Mask by Au Natural Skinfood | Rotorua Exfoliating Mask with 16+ Manuka Honey | Certified | Food For Your Skin | All Skin Types | Made in New Zealand | 1.7 oz,All Beauty,20.29,1,2.0,-0.25,100.0,0.0,delivery
B09Y4T49MG,Find Your Happy Place Moisturizing Body Lotion Sunkissed Ocean Waves 10 fl oz,All Beauty,20.23,1,3.0,0.0,0.0,0.0,general
B08B1PR9C7,"Poly Gel Nail Kit, opove Nail Builder Gel Extension Nail thickening Solution French Nail Art Equitment - 6 Colors 15ML",All Beauty,20.19,1,5.0,1.0,0.0,0.0,price
B00HLJ1DRW,Hanae Mori MAGICAL MOON Eau de Toilette EDT Perfume for Women ~ .04 fl. oz. / 1.2 ml Sample Spray Vial x 2,All Beauty,20.14,1,5.0,1.0,0.0,0.0,general
B073QSZ7L8,Callus Shaver Callus Remover Safety Slide Colored Wood Handle with 10 Blades,All Beauty,20.13,1,5.0,1.0,0.0,0.0,usability
B075JN5NX2,"Vya Naturals Rose Facial Scrub For Face (Dry Powder Exfoliant)-With Real Rose Petals-Natural Microdermabrasion Scrub-Face Mask For Exfoliation & Hydration, Minimize Pores & Dull Skin 3.5 OZ",All Beauty,20.11,1,3.0,0.0,0.0,0.0,general
B08HMLXW65,"Claw Hair Clips, IKOCO 6 Pack Jaw Clips Stylish Matte Plastic Strong Hold Hair Clamps Box Packaged for Thin Fine Hair with 10Pcs Black Hair ties (2.4Inch)",All Beauty,20.08,1,3.0,-0.25,100.0,0.0,price
B01LZ8SL9N,Finalmation Pet Desheding Tool - Dog & Cat Brush Glove - Gentle Grooming Mitt Your Pet Bath Brushes,All Beauty,20.04,1,5.0,1.0,0.0,0.0,delivery
B00ZQ6S0OQ,5-day Deodorant Roll-on Regular 2.5 Oz Pack of 3,All Beauty,19.98,1,5.0,1.0,0.0,100.0,quality
B07HKKFT7T,"Dry Body Brushing Set - Natural Bristle Shower Brush - Remove Dead Skin & Toxins, Cellulite Treatment, Improves Lymphatic Functions, Exfoliates, Stimulates Circulation, Head to Toe Skin Glowing Set",All Beauty,19.88,1,5.0,1.0,0.0,0.0,general
B07RX25PSS,L’ange Hair Siena Paddle Nylon Brush | Blush Nylon & Boar Bristle Hair Brush | Lightweight Detangling Hairbrush for All Hair Types,All Beauty,19.88,1,5.0,1.0,0.0,0.0,general
B08H4SYXR4,"Caudalie Vinosource SOS Intense Hydration Set: Hydrating Trio for Sensitive Skin including a Daily Foam Cleanser, Hydrating Serum, Facial Moisturizer",Premium Beauty,19.85,1,5.0,1.0,0.0,0.0,delivery
B0BM4GX6TT,"Godefroy Tint Kit for Spot Coloring, Dark Brown",All Beauty,19.84,1,5.0,1.0,0.0,0.0,usability
B08SWV1X6D,Foot Scrubber Files for Callus Remover - 32 Rows Easkep Professional Stainless Steel Foot File for Pedicure to Removes Hard Skin Corns for Dry and Wet Feet,All Beauty,19.78,1,5.0,1.0,0.0,0.0,usability
B004F87CT0,Beauty Secrets Top Coat 2.5 oz.,All Beauty,19.76,1,5.0,1.0,0.0,0.0,appearance
B072PY19RB,"Suave Deodorant Invisible Solid, Coconut Kiss 2.6 oz (7 Pack)",All Beauty,19.75,1,5.0,1.0,0.0,0.0,general
B08QHP717Z,Nxconsu 12Pcs Headbands for Women Girls Teens Elastic Hair Bands Silky Solid Colors Pleated Crinkle Head Band Fashion Trendy Outfit Colorful Thin Comfortable Hair Accessories for Home Work Gym Casual,All Beauty,19.71,1,4.0,0.75,0.0,0.0,price
B0819CS9D7,12 Packs 8 x 6 Inches Blank Makeup Bags Cotton Canvas Pencil Pouches with Zipper Multi-Purpose Travel Toiletry Bag,All Beauty,19.69,1,4.0,0.5,0.0,0.0,quality
B0784SJFC1,"Miracu 2 Pack Hair Drying Towels, Quick Dry Ultra Absorbent Microfiber Hair Towel Turban Wrap Shower Head Towel for Women, Girls and Children",All Beauty,19.67,1,5.0,1.0,0.0,0.0,usability
B00TP82YPM,Avon Superextend Winged Out Mascara (Brown/Black),All Beauty,19.6,1,5.0,1.0,0.0,0.0,general
B0895XRT9S,"Disposable Shower Cap, Elastic Bath Cap,Waterproof Hair Head Cover Shower Cap For Home Use,Hotel and Beauty Salon,Pack of 120 （Blue)",All Beauty,19.57,1,3.0,0.25,0.0,0.0,usability
B07L44GXXP,"DESIGNLINE Working Spray, 9 oz - Regis Ultimate Flexible Spray Styling Aid",All Beauty,19.55,1,5.0,1.0,0.0,0.0,general
B07L6CFNH6,NEE JOLIE 7.5ml 3D Cat Eye Nail Polish Shining Magnetic Nail Art Varnish Manicure Nail Design(6 Bottles),All Beauty,19.53,1,1.0,-1.0,100.0,0.0,usability
B01LXLVB5Q,"Daixers Stainless Steel Non-Slip Mixing Bowls With Measurements & Silicone Handles,- 5QT/4.5L",All Beauty,19.51,1,5.0,1.0,0.0,0.0,appearance
B00NNKWDI6,BEST Sleep Mask Set - Super Soft Silk Eye Mask For Traveling Insomnia And Meditation + Ear Plugs And Pouch,All Beauty,19.5,1,5.0,1.0,0.0,0.0,price
B07KZQDM8Y,"Nail Buffer Block, 4 Way Nail Art Shiner 4 Step Buffing – File, Remove,Smooth,Shine – Mini Natural Nail Polisher Sanding File Block for Professional Manicure Nail Care DIY or Nail Salon Pack of 5pcs",All Beauty,19.49,1,3.0,0.0,0.0,100.0,general
B07T3WQPRF,"6 Pcs Pink Baby Girl Hair Bow Clips Set, Alligator Clip Hair Accessories with Gift Box, Back to School Dress",All Beauty,19.45,1,5.0,1.0,0.0,0.0,quality
B09B4V77YH,"Acrylic Nail Brush Set,8pcs Fine Nail Art Brushes For Acrylic Application,Gel Polish Nail Design Pen Tools With Nail Dotting Painting Drawing Brush For DIY Manicure At Home and Salon",All Beauty,19.44,1,1.0,-0.5,100.0,0.0,quality
B06XNLTVV2,Nutress Hair Protein Pack Treatment Shampoo,All Beauty,19.4,1,5.0,1.0,0.0,100.0,general
B01FVUMG28,Joyci 1Pcs Creative Hoop Round Ponytail Holder Women's Geometric Metal Hair Pin (Rose Gold),All Beauty,19.39,1,1.0,-1.0,100.0,100.0,quality
B0932Z1NM1,"SUPRENT Razors for Men with Matrix Cutter Head, 38.5° Golden Angle Shaving Kit for Men, Travelling Razor Kit-1 Mens Razor Handle, 2 Blade Refills,1 Dock,1 Shave Foam",All Beauty,19.39,1,5.0,1.0,0.0,0.0,quality
B09NFQ69KT,"ZUK Black Matte Lipstick 2Pcs Suede Cream Liquid Lipstick Set for Women, Vegan and Cruelty Free, 0.34 Fl Oz",All Beauty,19.37,1,3.0,0.75,0.0,0.0,delivery
B01MSMPDNH,co2crea Hard Travel Case for Philips Norelco Men Shaver Razor 3100 4100 2300 3500 2500,All Beauty,19.36,1,5.0,1.0,0.0,0.0,usability
B01H66JESE,"Tattify Bindi Tribal Colorful Temporary Face Rocks - Metal - Other Styles Available, Fashionable Temporary Rhinestone Gem Face Jewel Stickers - Long Lasting and Waterproof",All Beauty,19.33,1,5.0,1.0,0.0,0.0,appearance
B018F28B1Y,Merit Advanced Eye Serum,All Beauty,19.3,1,5.0,1.0,0.0,0.0,usability
B0BFR5WF1R,Halo Hair Extensions Thick Invisible Wire Hair Extension with Transparent Headband Hairpieces 4 Types Adjustable Headwidth Size Wavy Curly Long 18 Inches Artificial Human Hair Hairpiece for Women Girls Heat-resistant Fiber with 2 Pcs Removable Secure Clips 145g(5.11oz) (Golden Blonde Mix Bleach Blonde Highlights),All Beauty,19.25,1,1.0,-1.0,100.0,0.0,quality
B07TK6647L,"JOYYUM 1875W Professional Hair Dryer with Concentrator Negative Ionic Conditioning - Powerful, Lightweight, Fast Blow Dryer with Cool Shot, 2 Speed and 3 Heating, Black and Rose Gold",All Beauty,19.25,1,3.0,0.0,0.0,100.0,general
B0943GJDP6,"Water Flosser Cordless Dental Imtun 3-Mode Dental Oral irrigator, Portable and Rechargeable IPX7 Waterproof Powerful Battery Life Water Dental Cleaner Selected for Home Travel",All Beauty,19.21,1,5.0,1.0,0.0,0.0,delivery
B010B5ZE4U,Maquita Waterproof Portable Face Facial Highlighter Stick Shimmer Powder Makeup Silver,All Beauty,19.17,1,5.0,1.0,0.0,0.0,usability
B084MFFX5B,[miclan] Honey Black Rice Moisturizing Mask 10pcs - Mediheal Family Brand Facial Sheet Mask Full of Moisturizing Revitalize Skin with Black Rice and Honey,All Beauty,19.11,1,5.0,1.0,0.0,0.0,quality
B07HVRP37G,"Rose Quartz Roller with Derma Roller 0.25mm, Facial Kit with Microneedle and Pink Jade Rollers",All Beauty,19.07,1,5.0,1.0,0.0,0.0,price
B082NKQ4ZT,6 Pack Soft Headband BEoffer Coral Fleece Women Makeup Spa Head Bands Turban Fashion Bow Bowknot Hairlace Headwear Wash Face Hair Holder Elastic Top Knot Bandage Girl Baby Hair Accessories 6 Colors,All Beauty,19.07,1,4.0,0.75,0.0,0.0,appearance
B00YVCWUCE,Crave Naturals Glide Thru Detangling Brush for Adults and Kids - use as comb or hair brush - (GREEN),All Beauty,19.05,1,5.0,1.0,0.0,0.0,delivery
B0837K9W6P,9 Pack Headbands Set -Messen Fashion Velvet Wide Hairband with Pearl Knitted Floral Fabric Cute Elegant Vintage Cross Knot Turban Elastic Hair Hoop Headwrap for Women Girls Hair Accessories,All Beauty,19.01,1,4.0,0.75,0.0,0.0,price
